"","Country","Region","Province","Max_reporting","Date","Nr_reporting","Category","Count","Full_reporting","Population","Count_per_1M"
"8933","Belgium","Flanders","OostVlaanderen",14,2020-04-16,14,"NEW_DELTA",-9,TRUE,1448928,-6.2114887696283
"8934","Belgium","Flanders","OostVlaanderen",14,2020-04-16,14,"NEW_IN",40,TRUE,1448928,27.6066167539036
"8935","Belgium","Flanders","OostVlaanderen",14,2020-04-16,14,"NEW_OUT",49,TRUE,1448928,33.8181055235319
"8936","Belgium","Flanders","OostVlaanderen",14,2020-04-16,14,"TOTAL_IN",651,TRUE,1448928,449.297687669781
"8937","Belgium","Flanders","OostVlaanderen",14,2020-04-16,14,"TOTAL_IN_CHG",1,TRUE,1448928,0.690165418847589
"8938","Belgium","Flanders","OostVlaanderen",14,2020-04-16,14,"TOTAL_IN_ECMO",2,TRUE,1448928,1.38033083769518
"8939","Belgium","Flanders","OostVlaanderen",14,2020-04-16,14,"TOTAL_IN_ECMO_CHG",-2,TRUE,1448928,-1.38033083769518
"8940","Belgium","Flanders","OostVlaanderen",14,2020-04-16,14,"TOTAL_IN_ICU",156,TRUE,1448928,107.665805340224
"8941","Belgium","Flanders","OostVlaanderen",14,2020-04-16,14,"TOTAL_IN_ICU_CHG",1,TRUE,1448928,0.690165418847589
"8942","Belgium","Flanders","OostVlaanderen",14,2020-04-16,14,"TOTAL_IN_RESP",107,TRUE,1448928,73.8476998166921
"8943","Belgium","Flanders","OostVlaanderen",14,2020-04-16,14,"TOTAL_IN_RESP_CHG",0,TRUE,1448928,0
"8944","Belgium","Flanders","OostVlaanderen",14,2020-04-17,14,"NEW_DELTA",-18,TRUE,1448928,-12.4229775392566
"8945","Belgium","Flanders","OostVlaanderen",14,2020-04-17,14,"NEW_IN",32,TRUE,1448928,22.0852934031229
"8946","Belgium","Flanders","OostVlaanderen",14,2020-04-17,14,"NEW_OUT",50,TRUE,1448928,34.5082709423795
"8947","Belgium","Flanders","OostVlaanderen",14,2020-04-17,14,"TOTAL_IN",625,TRUE,1448928,431.353386779743
"8948","Belgium","Flanders","OostVlaanderen",14,2020-04-17,14,"TOTAL_IN_CHG",-26,TRUE,1448928,-17.9443008900373
"8949","Belgium","Flanders","OostVlaanderen",14,2020-04-17,14,"TOTAL_IN_ECMO",4,TRUE,1448928,2.76066167539036
"8950","Belgium","Flanders","OostVlaanderen",14,2020-04-17,14,"TOTAL_IN_ECMO_CHG",2,TRUE,1448928,1.38033083769518
"8951","Belgium","Flanders","OostVlaanderen",14,2020-04-17,14,"TOTAL_IN_ICU",144,TRUE,1448928,99.3838203140529
"8952","Belgium","Flanders","OostVlaanderen",14,2020-04-17,14,"TOTAL_IN_ICU_CHG",-12,TRUE,1448928,-8.28198502617107
"8953","Belgium","Flanders","OostVlaanderen",14,2020-04-17,14,"TOTAL_IN_RESP",99,TRUE,1448928,68.3263764659114
"8954","Belgium","Flanders","OostVlaanderen",14,2020-04-17,14,"TOTAL_IN_RESP_CHG",-8,TRUE,1448928,-5.52132335078072
"8955","Belgium","Flanders","OostVlaanderen",14,2020-04-18,14,"NEW_DELTA",-26,TRUE,1448928,-17.9443008900373
"8956","Belgium","Flanders","OostVlaanderen",14,2020-04-18,14,"NEW_IN",35,TRUE,1448928,24.1557896596656
"8957","Belgium","Flanders","OostVlaanderen",14,2020-04-18,14,"NEW_OUT",61,TRUE,1448928,42.100090549703
"8958","Belgium","Flanders","OostVlaanderen",14,2020-04-18,14,"TOTAL_IN",587,TRUE,1448928,405.127100863535
"8959","Belgium","Flanders","OostVlaanderen",14,2020-04-18,14,"TOTAL_IN_CHG",-38,TRUE,1448928,-26.2262859162084
"8960","Belgium","Flanders","OostVlaanderen",14,2020-04-18,14,"TOTAL_IN_ECMO",3,TRUE,1448928,2.07049625654277
"8961","Belgium","Flanders","OostVlaanderen",14,2020-04-18,14,"TOTAL_IN_ECMO_CHG",-1,TRUE,1448928,-0.690165418847589
"8962","Belgium","Flanders","OostVlaanderen",14,2020-04-18,14,"TOTAL_IN_ICU",130,TRUE,1448928,89.7215044501866
"8963","Belgium","Flanders","OostVlaanderen",14,2020-04-18,14,"TOTAL_IN_ICU_CHG",-14,TRUE,1448928,-9.66231586386625
"8964","Belgium","Flanders","OostVlaanderen",14,2020-04-18,14,"TOTAL_IN_RESP",95,TRUE,1448928,65.565714790521
"8965","Belgium","Flanders","OostVlaanderen",14,2020-04-18,14,"TOTAL_IN_RESP_CHG",-4,TRUE,1448928,-2.76066167539036
"8966","Belgium","Flanders","OostVlaanderen",14,2020-04-19,14,"NEW_DELTA",16,TRUE,1448928,11.0426467015614
"8967","Belgium","Flanders","OostVlaanderen",14,2020-04-19,14,"NEW_IN",27,TRUE,1448928,18.6344663088849
"8968","Belgium","Flanders","OostVlaanderen",14,2020-04-19,14,"NEW_OUT",11,TRUE,1448928,7.59181960732348
"8969","Belgium","Flanders","OostVlaanderen",14,2020-04-19,14,"TOTAL_IN",603,TRUE,1448928,416.169747565096
"8970","Belgium","Flanders","OostVlaanderen",14,2020-04-19,14,"TOTAL_IN_CHG",16,TRUE,1448928,11.0426467015614
"8971","Belgium","Flanders","OostVlaanderen",14,2020-04-19,14,"TOTAL_IN_ECMO",2,TRUE,1448928,1.38033083769518
"8972","Belgium","Flanders","OostVlaanderen",14,2020-04-19,14,"TOTAL_IN_ECMO_CHG",-1,TRUE,1448928,-0.690165418847589
"8973","Belgium","Flanders","OostVlaanderen",14,2020-04-19,14,"TOTAL_IN_ICU",137,TRUE,1448928,94.5526623821197
"8974","Belgium","Flanders","OostVlaanderen",14,2020-04-19,14,"TOTAL_IN_ICU_CHG",7,TRUE,1448928,4.83115793193313
"8975","Belgium","Flanders","OostVlaanderen",14,2020-04-19,14,"TOTAL_IN_RESP",91,TRUE,1448928,62.8050531151306
"8976","Belgium","Flanders","OostVlaanderen",14,2020-04-19,14,"TOTAL_IN_RESP_CHG",-4,TRUE,1448928,-2.76066167539036
"8977","Belgium","Flanders","OostVlaanderen",14,2020-04-20,14,"NEW_DELTA",14,TRUE,1448928,9.66231586386625
"8978","Belgium","Flanders","OostVlaanderen",14,2020-04-20,14,"NEW_IN",20,TRUE,1448928,13.8033083769518
"8979","Belgium","Flanders","OostVlaanderen",14,2020-04-20,14,"NEW_OUT",6,TRUE,1448928,4.14099251308554
"8980","Belgium","Flanders","OostVlaanderen",14,2020-04-20,14,"TOTAL_IN",617,TRUE,1448928,425.832063428963
"8981","Belgium","Flanders","OostVlaanderen",14,2020-04-20,14,"TOTAL_IN_CHG",14,TRUE,1448928,9.66231586386625
"8982","Belgium","Flanders","OostVlaanderen",14,2020-04-20,14,"TOTAL_IN_ECMO",2,TRUE,1448928,1.38033083769518
"8983","Belgium","Flanders","OostVlaanderen",14,2020-04-20,14,"TOTAL_IN_ECMO_CHG",0,TRUE,1448928,0
"8984","Belgium","Flanders","OostVlaanderen",14,2020-04-20,14,"TOTAL_IN_ICU",143,TRUE,1448928,98.6936548952053
"8985","Belgium","Flanders","OostVlaanderen",14,2020-04-20,14,"TOTAL_IN_ICU_CHG",6,TRUE,1448928,4.14099251308554
"8986","Belgium","Flanders","OostVlaanderen",14,2020-04-20,14,"TOTAL_IN_RESP",95,TRUE,1448928,65.565714790521
"8987","Belgium","Flanders","OostVlaanderen",14,2020-04-20,14,"TOTAL_IN_RESP_CHG",4,TRUE,1448928,2.76066167539036
"8988","Belgium","Flanders","OostVlaanderen",14,2020-04-21,14,"NEW_DELTA",-27,TRUE,1448928,-18.6344663088849
"8989","Belgium","Flanders","OostVlaanderen",14,2020-04-21,14,"NEW_IN",28,TRUE,1448928,19.3246317277325
"8990","Belgium","Flanders","OostVlaanderen",14,2020-04-21,14,"NEW_OUT",55,TRUE,1448928,37.9590980366174
"8991","Belgium","Flanders","OostVlaanderen",14,2020-04-21,14,"TOTAL_IN",597,TRUE,1448928,412.028755052011
"8992","Belgium","Flanders","OostVlaanderen",14,2020-04-21,14,"TOTAL_IN_CHG",-20,TRUE,1448928,-13.8033083769518
"8993","Belgium","Flanders","OostVlaanderen",14,2020-04-21,14,"TOTAL_IN_ECMO",2,TRUE,1448928,1.38033083769518
"8994","Belgium","Flanders","OostVlaanderen",14,2020-04-21,14,"TOTAL_IN_ECMO_CHG",0,TRUE,1448928,0
"8995","Belgium","Flanders","OostVlaanderen",14,2020-04-21,14,"TOTAL_IN_ICU",136,TRUE,1448928,93.8624969632722
"8996","Belgium","Flanders","OostVlaanderen",14,2020-04-21,14,"TOTAL_IN_ICU_CHG",-7,TRUE,1448928,-4.83115793193313
"8997","Belgium","Flanders","OostVlaanderen",14,2020-04-21,14,"TOTAL_IN_RESP",91,TRUE,1448928,62.8050531151306
"8998","Belgium","Flanders","OostVlaanderen",14,2020-04-21,14,"TOTAL_IN_RESP_CHG",-4,TRUE,1448928,-2.76066167539036
"8999","Belgium","Flanders","OostVlaanderen",14,2020-04-22,14,"NEW_DELTA",-27,TRUE,1448928,-18.6344663088849
"9000","Belgium","Flanders","OostVlaanderen",14,2020-04-22,14,"NEW_IN",20,TRUE,1448928,13.8033083769518
"9001","Belgium","Flanders","OostVlaanderen",14,2020-04-22,14,"NEW_OUT",47,TRUE,1448928,32.4377746858367
"9002","Belgium","Flanders","OostVlaanderen",14,2020-04-22,14,"TOTAL_IN",542,TRUE,1448928,374.069657015393
"9003","Belgium","Flanders","OostVlaanderen",14,2020-04-22,14,"TOTAL_IN_CHG",-55,TRUE,1448928,-37.9590980366174
"9004","Belgium","Flanders","OostVlaanderen",14,2020-04-22,14,"TOTAL_IN_ECMO",1,TRUE,1448928,0.690165418847589
"9005","Belgium","Flanders","OostVlaanderen",14,2020-04-22,14,"TOTAL_IN_ECMO_CHG",-1,TRUE,1448928,-0.690165418847589
"9006","Belgium","Flanders","OostVlaanderen",14,2020-04-22,14,"TOTAL_IN_ICU",135,TRUE,1448928,93.1723315444246
"9007","Belgium","Flanders","OostVlaanderen",14,2020-04-22,14,"TOTAL_IN_ICU_CHG",-1,TRUE,1448928,-0.690165418847589
"9008","Belgium","Flanders","OostVlaanderen",14,2020-04-22,14,"TOTAL_IN_RESP",84,TRUE,1448928,57.9738951831975
"9009","Belgium","Flanders","OostVlaanderen",14,2020-04-22,14,"TOTAL_IN_RESP_CHG",-7,TRUE,1448928,-4.83115793193313
"9010","Belgium","Flanders","OostVlaanderen",14,2020-04-23,14,"NEW_DELTA",-19,TRUE,1448928,-13.1131429581042
"9011","Belgium","Flanders","OostVlaanderen",14,2020-04-23,14,"NEW_IN",19,TRUE,1448928,13.1131429581042
"9012","Belgium","Flanders","OostVlaanderen",14,2020-04-23,14,"NEW_OUT",38,TRUE,1448928,26.2262859162084
"9013","Belgium","Flanders","OostVlaanderen",14,2020-04-23,14,"TOTAL_IN",522,TRUE,1448928,360.266348638442
"9014","Belgium","Flanders","OostVlaanderen",14,2020-04-23,14,"TOTAL_IN_CHG",-20,TRUE,1448928,-13.8033083769518
"9015","Belgium","Flanders","OostVlaanderen",14,2020-04-23,14,"TOTAL_IN_ECMO",1,TRUE,1448928,0.690165418847589
"9016","Belgium","Flanders","OostVlaanderen",14,2020-04-23,14,"TOTAL_IN_ECMO_CHG",0,TRUE,1448928,0
"9017","Belgium","Flanders","OostVlaanderen",14,2020-04-23,14,"TOTAL_IN_ICU",132,TRUE,1448928,91.1018352878818
"9018","Belgium","Flanders","OostVlaanderen",14,2020-04-23,14,"TOTAL_IN_ICU_CHG",-3,TRUE,1448928,-2.07049625654277
"9019","Belgium","Flanders","OostVlaanderen",14,2020-04-23,14,"TOTAL_IN_RESP",79,TRUE,1448928,54.5230680889596
"9020","Belgium","Flanders","OostVlaanderen",14,2020-04-23,14,"TOTAL_IN_RESP_CHG",-5,TRUE,1448928,-3.45082709423795
"9021","Belgium","Flanders","OostVlaanderen",14,2020-04-24,14,"NEW_DELTA",-21,TRUE,1448928,-14.4934737957994
"9022","Belgium","Flanders","OostVlaanderen",14,2020-04-24,14,"NEW_IN",17,TRUE,1448928,11.732812120409
"9023","Belgium","Flanders","OostVlaanderen",14,2020-04-24,14,"NEW_OUT",38,TRUE,1448928,26.2262859162084
"9024","Belgium","Flanders","OostVlaanderen",14,2020-04-24,14,"TOTAL_IN",481,TRUE,1448928,331.96956646569
"9025","Belgium","Flanders","OostVlaanderen",14,2020-04-24,14,"TOTAL_IN_CHG",-41,TRUE,1448928,-28.2967821727512
"9026","Belgium","Flanders","OostVlaanderen",14,2020-04-24,14,"TOTAL_IN_ECMO",1,TRUE,1448928,0.690165418847589
"9027","Belgium","Flanders","OostVlaanderen",14,2020-04-24,14,"TOTAL_IN_ECMO_CHG",0,TRUE,1448928,0
"9028","Belgium","Flanders","OostVlaanderen",14,2020-04-24,14,"TOTAL_IN_ICU",130,TRUE,1448928,89.7215044501866
"9029","Belgium","Flanders","OostVlaanderen",14,2020-04-24,14,"TOTAL_IN_ICU_CHG",-2,TRUE,1448928,-1.38033083769518
"9030","Belgium","Flanders","OostVlaanderen",14,2020-04-24,14,"TOTAL_IN_RESP",77,TRUE,1448928,53.1427372512644
"9031","Belgium","Flanders","OostVlaanderen",14,2020-04-24,14,"TOTAL_IN_RESP_CHG",-2,TRUE,1448928,-1.38033083769518
"9032","Belgium","Flanders","OostVlaanderen",14,2020-04-25,14,"NEW_DELTA",-12,TRUE,1448928,-8.28198502617107
"9033","Belgium","Flanders","OostVlaanderen",14,2020-04-25,14,"NEW_IN",29,TRUE,1448928,20.0147971465801
"9034","Belgium","Flanders","OostVlaanderen",14,2020-04-25,14,"NEW_OUT",41,TRUE,1448928,28.2967821727512
"9035","Belgium","Flanders","OostVlaanderen",14,2020-04-25,14,"TOTAL_IN",463,TRUE,1448928,319.546588926434
"9036","Belgium","Flanders","OostVlaanderen",14,2020-04-25,14,"TOTAL_IN_CHG",-18,TRUE,1448928,-12.4229775392566
"9037","Belgium","Flanders","OostVlaanderen",14,2020-04-25,14,"TOTAL_IN_ECMO",0,TRUE,1448928,0
"9038","Belgium","Flanders","OostVlaanderen",14,2020-04-25,14,"TOTAL_IN_ECMO_CHG",-1,TRUE,1448928,-0.690165418847589
"9039","Belgium","Flanders","OostVlaanderen",14,2020-04-25,14,"TOTAL_IN_ICU",124,TRUE,1448928,85.5805119371011
"9040","Belgium","Flanders","OostVlaanderen",14,2020-04-25,14,"TOTAL_IN_ICU_CHG",-6,TRUE,1448928,-4.14099251308554
"9041","Belgium","Flanders","OostVlaanderen",14,2020-04-25,14,"TOTAL_IN_RESP",74,TRUE,1448928,51.0722409947216
"9042","Belgium","Flanders","OostVlaanderen",14,2020-04-25,14,"TOTAL_IN_RESP_CHG",-3,TRUE,1448928,-2.07049625654277
"9043","Belgium","Flanders","OostVlaanderen",14,2020-04-26,14,"NEW_DELTA",7,TRUE,1448928,4.83115793193313
"9044","Belgium","Flanders","OostVlaanderen",14,2020-04-26,14,"NEW_IN",17,TRUE,1448928,11.732812120409
"9045","Belgium","Flanders","OostVlaanderen",14,2020-04-26,14,"NEW_OUT",10,TRUE,1448928,6.90165418847589
"9046","Belgium","Flanders","OostVlaanderen",14,2020-04-26,14,"TOTAL_IN",462,TRUE,1448928,318.856423507586
"9047","Belgium","Flanders","OostVlaanderen",14,2020-04-26,14,"TOTAL_IN_CHG",-1,TRUE,1448928,-0.690165418847589
"9048","Belgium","Flanders","OostVlaanderen",14,2020-04-26,14,"TOTAL_IN_ECMO",0,TRUE,1448928,0
"9049","Belgium","Flanders","OostVlaanderen",14,2020-04-26,14,"TOTAL_IN_ECMO_CHG",0,TRUE,1448928,0
"9050","Belgium","Flanders","OostVlaanderen",14,2020-04-26,14,"TOTAL_IN_ICU",121,TRUE,1448928,83.5100156805583
"9051","Belgium","Flanders","OostVlaanderen",14,2020-04-26,14,"TOTAL_IN_ICU_CHG",-3,TRUE,1448928,-2.07049625654277
"9052","Belgium","Flanders","OostVlaanderen",14,2020-04-26,14,"TOTAL_IN_RESP",70,TRUE,1448928,48.3115793193313
"9053","Belgium","Flanders","OostVlaanderen",14,2020-04-26,14,"TOTAL_IN_RESP_CHG",-4,TRUE,1448928,-2.76066167539036
"9054","Belgium","Flanders","OostVlaanderen",14,2020-04-27,14,"NEW_DELTA",8,TRUE,1448928,5.52132335078072
"9055","Belgium","Flanders","OostVlaanderen",14,2020-04-27,14,"NEW_IN",12,TRUE,1448928,8.28198502617107
"9056","Belgium","Flanders","OostVlaanderen",14,2020-04-27,14,"NEW_OUT",4,TRUE,1448928,2.76066167539036
"9057","Belgium","Flanders","OostVlaanderen",14,2020-04-27,14,"TOTAL_IN",466,TRUE,1448928,321.617085182977
"9058","Belgium","Flanders","OostVlaanderen",14,2020-04-27,14,"TOTAL_IN_CHG",4,TRUE,1448928,2.76066167539036
"9059","Belgium","Flanders","OostVlaanderen",14,2020-04-27,14,"TOTAL_IN_ECMO",0,TRUE,1448928,0
"9060","Belgium","Flanders","OostVlaanderen",14,2020-04-27,14,"TOTAL_IN_ECMO_CHG",0,TRUE,1448928,0
"9061","Belgium","Flanders","OostVlaanderen",14,2020-04-27,14,"TOTAL_IN_ICU",125,TRUE,1448928,86.2706773559487
"9062","Belgium","Flanders","OostVlaanderen",14,2020-04-27,14,"TOTAL_IN_ICU_CHG",4,TRUE,1448928,2.76066167539036
"9063","Belgium","Flanders","OostVlaanderen",14,2020-04-27,14,"TOTAL_IN_RESP",66,TRUE,1448928,45.5509176439409
"9064","Belgium","Flanders","OostVlaanderen",14,2020-04-27,14,"TOTAL_IN_RESP_CHG",-4,TRUE,1448928,-2.76066167539036
"9065","Belgium","Flanders","OostVlaanderen",14,2020-04-28,14,"NEW_DELTA",-26,TRUE,1448928,-17.9443008900373
"9066","Belgium","Flanders","OostVlaanderen",14,2020-04-28,14,"NEW_IN",14,TRUE,1448928,9.66231586386625
"9067","Belgium","Flanders","OostVlaanderen",14,2020-04-28,14,"NEW_OUT",40,TRUE,1448928,27.6066167539036
"9068","Belgium","Flanders","OostVlaanderen",14,2020-04-28,14,"TOTAL_IN",424,TRUE,1448928,292.630137591378
"9069","Belgium","Flanders","OostVlaanderen",14,2020-04-28,14,"TOTAL_IN_CHG",-42,TRUE,1448928,-28.9869475915988
"9070","Belgium","Flanders","OostVlaanderen",14,2020-04-28,14,"TOTAL_IN_ECMO",0,TRUE,1448928,0
"9071","Belgium","Flanders","OostVlaanderen",14,2020-04-28,14,"TOTAL_IN_ECMO_CHG",0,TRUE,1448928,0
"9072","Belgium","Flanders","OostVlaanderen",14,2020-04-28,14,"TOTAL_IN_ICU",111,TRUE,1448928,76.6083614920824
"9073","Belgium","Flanders","OostVlaanderen",14,2020-04-28,14,"TOTAL_IN_ICU_CHG",-14,TRUE,1448928,-9.66231586386625
"9074","Belgium","Flanders","OostVlaanderen",14,2020-04-28,14,"TOTAL_IN_RESP",62,TRUE,1448928,42.7902559685505
"9075","Belgium","Flanders","OostVlaanderen",14,2020-04-28,14,"TOTAL_IN_RESP_CHG",-4,TRUE,1448928,-2.76066167539036
"9076","Belgium","Flanders","OostVlaanderen",14,2020-04-29,14,"NEW_DELTA",-26,TRUE,1448928,-17.9443008900373
"9077","Belgium","Flanders","OostVlaanderen",14,2020-04-29,14,"NEW_IN",21,TRUE,1448928,14.4934737957994
"9078","Belgium","Flanders","OostVlaanderen",14,2020-04-29,14,"NEW_OUT",47,TRUE,1448928,32.4377746858367
"9079","Belgium","Flanders","OostVlaanderen",14,2020-04-29,14,"TOTAL_IN",401,TRUE,1448928,276.756332957883
"9080","Belgium","Flanders","OostVlaanderen",14,2020-04-29,14,"TOTAL_IN_CHG",-23,TRUE,1448928,-15.8738046334946
"9081","Belgium","Flanders","OostVlaanderen",14,2020-04-29,14,"TOTAL_IN_ECMO",0,TRUE,1448928,0
"9082","Belgium","Flanders","OostVlaanderen",14,2020-04-29,14,"TOTAL_IN_ECMO_CHG",0,TRUE,1448928,0
"9083","Belgium","Flanders","OostVlaanderen",14,2020-04-29,14,"TOTAL_IN_ICU",106,TRUE,1448928,73.1575343978445
"9084","Belgium","Flanders","OostVlaanderen",14,2020-04-29,14,"TOTAL_IN_ICU_CHG",-5,TRUE,1448928,-3.45082709423795
"9085","Belgium","Flanders","OostVlaanderen",14,2020-04-29,14,"TOTAL_IN_RESP",57,TRUE,1448928,39.3394288743126
"9086","Belgium","Flanders","OostVlaanderen",14,2020-04-29,14,"TOTAL_IN_RESP_CHG",-5,TRUE,1448928,-3.45082709423795
"9087","Belgium","Flanders","OostVlaanderen",14,2020-04-30,14,"NEW_DELTA",-31,TRUE,1448928,-21.3951279842753
"9088","Belgium","Flanders","OostVlaanderen",14,2020-04-30,14,"NEW_IN",8,TRUE,1448928,5.52132335078072
"9089","Belgium","Flanders","OostVlaanderen",14,2020-04-30,14,"NEW_OUT",39,TRUE,1448928,26.916451335056
"9090","Belgium","Flanders","OostVlaanderen",14,2020-04-30,14,"TOTAL_IN",369,TRUE,1448928,254.67103955476
"9091","Belgium","Flanders","OostVlaanderen",14,2020-04-30,14,"TOTAL_IN_CHG",-32,TRUE,1448928,-22.0852934031229
"9092","Belgium","Flanders","OostVlaanderen",14,2020-04-30,14,"TOTAL_IN_ECMO",0,TRUE,1448928,0
"9093","Belgium","Flanders","OostVlaanderen",14,2020-04-30,14,"TOTAL_IN_ECMO_CHG",0,TRUE,1448928,0
"9094","Belgium","Flanders","OostVlaanderen",14,2020-04-30,14,"TOTAL_IN_ICU",101,TRUE,1448928,69.7067073036065
"9095","Belgium","Flanders","OostVlaanderen",14,2020-04-30,14,"TOTAL_IN_ICU_CHG",-5,TRUE,1448928,-3.45082709423795
"9096","Belgium","Flanders","OostVlaanderen",14,2020-04-30,14,"TOTAL_IN_RESP",56,TRUE,1448928,38.649263455465
"9097","Belgium","Flanders","OostVlaanderen",14,2020-04-30,14,"TOTAL_IN_RESP_CHG",-1,TRUE,1448928,-0.690165418847589
"9098","Belgium","Flanders","OostVlaanderen",14,2020-05-01,14,"NEW_DELTA",-10,TRUE,1448928,-6.90165418847589
"9099","Belgium","Flanders","OostVlaanderen",14,2020-05-01,14,"NEW_IN",20,TRUE,1448928,13.8033083769518
"9100","Belgium","Flanders","OostVlaanderen",14,2020-05-01,14,"NEW_OUT",30,TRUE,1448928,20.7049625654277
"9101","Belgium","Flanders","OostVlaanderen",14,2020-05-01,14,"TOTAL_IN",344,TRUE,1448928,237.416904083571
"9102","Belgium","Flanders","OostVlaanderen",14,2020-05-01,14,"TOTAL_IN_CHG",-25,TRUE,1448928,-17.2541354711897
"9103","Belgium","Flanders","OostVlaanderen",14,2020-05-01,14,"TOTAL_IN_ECMO",0,TRUE,1448928,0
"9104","Belgium","Flanders","OostVlaanderen",14,2020-05-01,14,"TOTAL_IN_ECMO_CHG",0,TRUE,1448928,0
"9105","Belgium","Flanders","OostVlaanderen",14,2020-05-01,14,"TOTAL_IN_ICU",94,TRUE,1448928,64.8755493716734
"9106","Belgium","Flanders","OostVlaanderen",14,2020-05-01,14,"TOTAL_IN_ICU_CHG",-7,TRUE,1448928,-4.83115793193313
"9107","Belgium","Flanders","OostVlaanderen",14,2020-05-01,14,"TOTAL_IN_RESP",54,TRUE,1448928,37.2689326177698
"9108","Belgium","Flanders","OostVlaanderen",14,2020-05-01,14,"TOTAL_IN_RESP_CHG",-2,TRUE,1448928,-1.38033083769518
"9109","Belgium","Flanders","OostVlaanderen",14,2020-05-02,14,"NEW_DELTA",5,TRUE,1448928,3.45082709423795
"9110","Belgium","Flanders","OostVlaanderen",14,2020-05-02,14,"NEW_IN",13,TRUE,1448928,8.97215044501866
"9111","Belgium","Flanders","OostVlaanderen",14,2020-05-02,14,"NEW_OUT",8,TRUE,1448928,5.52132335078072
"9112","Belgium","Flanders","OostVlaanderen",14,2020-05-02,14,"TOTAL_IN",349,TRUE,1448928,240.867731177809
"9113","Belgium","Flanders","OostVlaanderen",14,2020-05-02,14,"TOTAL_IN_CHG",5,TRUE,1448928,3.45082709423795
"9114","Belgium","Flanders","OostVlaanderen",14,2020-05-02,14,"TOTAL_IN_ECMO",2,TRUE,1448928,1.38033083769518
"9115","Belgium","Flanders","OostVlaanderen",14,2020-05-02,14,"TOTAL_IN_ECMO_CHG",2,TRUE,1448928,1.38033083769518
"9116","Belgium","Flanders","OostVlaanderen",14,2020-05-02,14,"TOTAL_IN_ICU",86,TRUE,1448928,59.3542260208927
"9117","Belgium","Flanders","OostVlaanderen",14,2020-05-02,14,"TOTAL_IN_ICU_CHG",-8,TRUE,1448928,-5.52132335078072
"9118","Belgium","Flanders","OostVlaanderen",14,2020-05-02,14,"TOTAL_IN_RESP",44,TRUE,1448928,30.3672784292939
"9119","Belgium","Flanders","OostVlaanderen",14,2020-05-02,14,"TOTAL_IN_RESP_CHG",-10,TRUE,1448928,-6.90165418847589
"9120","Belgium","Flanders","OostVlaanderen",14,2020-05-03,14,"NEW_DELTA",-6,TRUE,1448928,-4.14099251308554
"9121","Belgium","Flanders","OostVlaanderen",14,2020-05-03,14,"NEW_IN",2,TRUE,1448928,1.38033083769518
"9122","Belgium","Flanders","OostVlaanderen",14,2020-05-03,14,"NEW_OUT",8,TRUE,1448928,5.52132335078072
"9123","Belgium","Flanders","OostVlaanderen",14,2020-05-03,14,"TOTAL_IN",333,TRUE,1448928,229.825084476247
"9124","Belgium","Flanders","OostVlaanderen",14,2020-05-03,14,"TOTAL_IN_CHG",-16,TRUE,1448928,-11.0426467015614
"9125","Belgium","Flanders","OostVlaanderen",14,2020-05-03,14,"TOTAL_IN_ECMO",2,TRUE,1448928,1.38033083769518
"9126","Belgium","Flanders","OostVlaanderen",14,2020-05-03,14,"TOTAL_IN_ECMO_CHG",0,TRUE,1448928,0
"9127","Belgium","Flanders","OostVlaanderen",14,2020-05-03,14,"TOTAL_IN_ICU",79,TRUE,1448928,54.5230680889596
"9128","Belgium","Flanders","OostVlaanderen",14,2020-05-03,14,"TOTAL_IN_ICU_CHG",-7,TRUE,1448928,-4.83115793193313
"9129","Belgium","Flanders","OostVlaanderen",14,2020-05-03,14,"TOTAL_IN_RESP",40,TRUE,1448928,27.6066167539036
"9130","Belgium","Flanders","OostVlaanderen",14,2020-05-03,14,"TOTAL_IN_RESP_CHG",-4,TRUE,1448928,-2.76066167539036
"9131","Belgium","Flanders","OostVlaanderen",14,2020-05-04,14,"NEW_DELTA",6,TRUE,1448928,4.14099251308554
"9132","Belgium","Flanders","OostVlaanderen",14,2020-05-04,14,"NEW_IN",14,TRUE,1448928,9.66231586386625
"9133","Belgium","Flanders","OostVlaanderen",14,2020-05-04,14,"NEW_OUT",8,TRUE,1448928,5.52132335078072
"9134","Belgium","Flanders","OostVlaanderen",14,2020-05-04,14,"TOTAL_IN",346,TRUE,1448928,238.797234921266
"9135","Belgium","Flanders","OostVlaanderen",14,2020-05-04,14,"TOTAL_IN_CHG",13,TRUE,1448928,8.97215044501866
"9136","Belgium","Flanders","OostVlaanderen",14,2020-05-04,14,"TOTAL_IN_ECMO",2,TRUE,1448928,1.38033083769518
"9137","Belgium","Flanders","OostVlaanderen",14,2020-05-04,14,"TOTAL_IN_ECMO_CHG",0,TRUE,1448928,0
"9138","Belgium","Flanders","OostVlaanderen",14,2020-05-04,14,"TOTAL_IN_ICU",74,TRUE,1448928,51.0722409947216
"9139","Belgium","Flanders","OostVlaanderen",14,2020-05-04,14,"TOTAL_IN_ICU_CHG",-5,TRUE,1448928,-3.45082709423795
"9140","Belgium","Flanders","OostVlaanderen",14,2020-05-04,14,"TOTAL_IN_RESP",38,TRUE,1448928,26.2262859162084
"9141","Belgium","Flanders","OostVlaanderen",14,2020-05-04,14,"TOTAL_IN_RESP_CHG",-2,TRUE,1448928,-1.38033083769518
